Date,Close,EMA30,SMA30,SMA60,SMA200
2015-05-05,5160.308105,5344.6354824555,5389.4055176667,5399.9527168033,5211.3716816368
2015-05-06,5184.950195,5334.3332058455,5381.000586,5398.3962442623,5212.1296471791
2015-05-07,5150.48584,5322.4720854683,5371.0951823667,5395.248223,5212.7735419652
2015-05-08,5182.212891,5313.4231051801,5363.6526530667,5392.5226930984,5213.3277314677
2015-05-11,5172.481934,5304.3301263942,5357.1087240333,5390.0801982295,5213.6190337463
2015-05-12,5205.611816,5297.961203143,5350.7339844333,5387.9341781148,5214.2877385622
2015-05-13,5246.132813,5294.617436037,5344.3165528,5386.3394515574,5215.0793736517
2015-05-15,5227.096191,5290.2612266798,5334.5972656667,5383.9284868361,5215.5767524776
2015-05-18,5237.811035,5286.8773433456,5326.9620605667,5382.4910428689,5216.3443646119
2015-05-19,5269.371094,5285.7479079039,5320.7277995,5381.374159541,5217.2206885622
2015-05-20,5292.749023,5286.1995927489,5314.4850748667,5379.7725169836,5218.1863995572
2015-05-21,5313.208008,5287.9420711522,5307.4823405,5378.347992459,5219.3028485622
2015-05-22,5315.152832,5289.6976041101,5301.7679687667,5376.9033363443,5220.277513811
2015-05-25,5288.361816,5289.611424232,5294.6833659,5374.7893666885,5221.1694287463
2015-05-26,5320.900879,5291.6300987332,5289.0020670667,5372.7531858525,5222.4762637114
2015-05-27,5253.388184,5289.1628784278,5282.5347005333,5369.4514200492,5223.4036774279
2015-05-28,5237.400879,5285.8233945938,5276.4778320333,5365.9613697869,5224.317314806
2015-05-29,5216.378906,5281.3431050071,5269.8722330667,5361.6752689836,5224.8304643881
2015-06-01,5213.815918,5276.9865122969,5262.975,5357.3998063115,5225.2355434826
2015-06-03,5130.499023,5267.5357065358,5253.6368326667,5352.1939037049,5225.0476329353
2015-06-04,5095.820801,5256.4573255335,5243.4707519333,5346.3721663935,5224.7504882886
2015-06-05,5100.571777,5246.4001933701,5231.4707031,5339.5817511148,5224.5097413383
2015-06-08,5014.992188,5231.4706446365,5217.3998046667,5332.5384461803,5223.8044737313
2015-06-09,4899.881836,5210.0778182729,5199.5222330667,5323.308177541,5222.4846422239
2015-06-10,4933.557129,5192.2377738037,5182.7956380333,5315.3408203443,5221.2079762388
2015-06-11,4928.812012,5175.2425633647,5172.2411784,5306.9634429836,5219.8282537612
2015-06-12,4935.816895,5159.7957460509,5162.029834,5298.9200179836,5218.5194025124
2015-06-15,4837.793945,5139.0214363056,5153.1041992333,5289.1253122295,5216.7922278358
2015-06-16,4872.599121,5121.8328998343,5145.9766764333,5279.8375464754,5215.429279393
2015-06-17,4945.75293,5110.4729017805,5139.4638672,5272.1752850164,5214.3372687463
2015-06-18,4945.499023,5099.8294257301,5132.3035644667,5263.8415968033,5213.1483136169
2015-06-19,4985.005859,5092.421453683,5125.6387532667,5256.3324315246,5212.3928064826
2015-06-22,4959.251953,5083.8298729938,5119.2642903667,5248.4988873935,5211.3064074229
2015-06-23,4937.647949,5074.3987811232,5111.1121256333,5240.1382316557,5209.9932830995
2015-06-24,4953.516113,5066.5998993088,5103.8132649333,5232.7288438361,5208.6469216418
2015-06-25,4920.041992,5057.1445504502,5094.2942708,5225.3721583771,5207.2276192289
2015-06-26,4923.004883,5048.4903783566,5083.5233398,5217.60414,5205.7632904826
2015-06-29,4882.578125,5037.786362011,5072.0394042667,5208.4881131639,5203.9528189154
2015-06-30,4910.658203,5029.5845453007,5061.1343098667,5198.5206278853,5202.5276401194
2015-07-01,4904.062988,5021.4863803135,5048.957373,5189.2943295246,5201.3389424925
2015-07-02,4944.780762,5016.5376307449,5037.3584309667,5180.9071465082,5200.4023631841
2015-07-03,4982.910156,5014.3681162452,5026.3485025667,5172.7576283771,5199.6023592935
2015-07-06,4916.741211,5008.0696062294,5013.0681152,5162.8142049672,5198.4672511443
2015-07-07,4906.049805,5001.4876835695,5000.3243815,5153.2972512131,5197.3505689304
2015-07-08,4871.570801,4993.1059492101,4985.3467122333,5142.9803807049,5195.7753784776
2015-07-09,4838.28418,4983.1174479708,4971.5099121,5132.2745501476,5193.9352893731
2015-07-10,4859.03418,4975.1120758436,4958.8976888,5122.6290583443,5192.1017179751
2015-07-13,4893.916992,4969.8736833376,4948.1489583333,5114.0193871639,5190.4803934428
2015-07-14,4901.807129,4965.4822927352,4937.7486653667,5105.6138175574,5189.0559822935
2015-07-15,4869.849121,4959.3124106877,4929.0603353,5096.5829357705,5187.5427598309
2015-07-22,4906.688965,4955.9173496756,4922.7559407667,5088.3213771148,5186.0766407214
2015-07-23,4902.845215,4952.4933409869,4916.1650553667,5080.158131082,5184.9337662289
2015-07-24,4856.595215,4946.3063651168,4910.8851562667,5070.2568519508,5183.5137860547
2015-07-27,4771.285156,4935.014674206,4906.5986002667,5059.3415407213,5181.6914281144
2015-07-28,4714.755859,4920.8044280637,4899.3052246,5047.5144403115,5179.5712429055
2015-07-29,4721.121094,4907.9216323176,4892.382194,5035.805688082,5178.1797603781
2015-07-30,4712.492188,4895.3132810713,4884.9380371,5027.0687436066,5177.0013822537
2015-07-31,4802.528809,4889.327186099,4883.7625325667,5019.8617203607,5176.0182510348
2015-08-03,4800.182129,4883.5758920926,4881.3486328333,5014.8554767705,5174.8607451095
2015-08-04,4781.086914,4876.9636999576,4875.8597656333,5009.8499375738,5173.977998199
2015-08-05,4850.532227,4875.2584436378,4872.6942057667,5005.0859215082,5173.2648306418
2015-08-06,4806.563965,4870.8265417902,4866.7461426333,4999.2868372459,5172.4867411095
2015-08-07,4770.303223,4864.3411663843,4860.4478516333,4992.4893459016,5171.7765421045
2015-08-10,4748.949219,4856.8965246176,4854.1578939667,4985.9067783443,5170.9126972687
2015-08-11,4622.59082,4841.7800275455,4843.1270508667,4976.7326460328,5169.2194180597
2015-08-12,4479.491211,4818.4065555103,4828.4420248333,4965.3721423771,5166.870549607
2015-08-13,4584.25,4803.2996809613,4817.1501954,4955.1858830984,5164.6581326866
2015-08-14,4585.391113,4789.2410636734,4807.2439616667,4944.3540519508,5162.3937490348
2015-08-18,4510.478027,4771.25635163,4793.9046224667,4932.6062131967,5159.8123250995
2015-08-19,4484.242188,4752.7393088152,4779.9105958,4920.252625541,5156.8765984627
2015-08-20,4441.911133,4732.6858781174,4763.1482748333,4906.6877081475,5153.5850216816
2015-08-21,4335.953125,4707.090216626,4741.5830404667,4891.0025294918,5149.9177841393
2015-08-24,4163.729004,4672.0346545211,4716.4826335667,4872.1586113935,5145.6363762388
2015-08-25,4228.500977,4643.419578552,4693.8976726333,4854.3446465574,5141.7915840896
2015-08-26,4237.73291,4617.246245097,4672.7697429333,4837.1212218689,5137.6307719403
2015-08-27,4430.631836,4605.2066058004,4659.1813314667,4822.5266473935,5134.505312811
2015-08-28,4446.201172,4594.9481907165,4645.4202312,4809.2940734262,5131.3045879204
2015-08-31,4509.606934,4589.4423031864,4632.6098959333,4797.3630251476,5128.4394045622
2015-09-01,4412.458984,4578.0240245292,4616.2982911,4784.1840100328,5125.1633799005
2015-09-02,4401.292969,4566.6220209467,4600.6797527,4770.8639616885,5121.8522402886
2015-09-03,4433.11084,4558.0083963695,4584.8938152,4759.4313685246,5118.8615929403
2015-09-04,4415.342773,4548.8041626037,4568.6437338,4748.2759910164,5116.0154185373
2015-09-07,4301.365234,4532.8403607583,4550.1360677667,4735.1742444098,5112.7118266318
2015-09-08,4318.59082,4519.0178097417,4535.0462565667,4723.757828541,5109.161113398
2015-09-09,4347.276855,4507.9377481454,4522.7969564333,4714.6987304918,5105.6707454129
2015-09-10,4343.26123,4497.3134566522,4510.2016276333,4705.021748541,5102.1612591493
2015-09-11,4360.467773,4488.4847028682,4498.4674804667,4695.7046298689,5098.7332988508
2015-09-14,4390.373047,4482.1549186186,4484.7289550667,4686.7629274426,5095.4319564428
2015-09-15,4347.160156,4473.4455790948,4469.6282226333,4678.7197505738,5091.6741998159
2015-09-16,4332.513184,4464.3531665081,4454.6757649667,4669.8658827541,5087.7168867761
2015-09-17,4378.384766,4458.8068180882,4438.9375162667,4660.5647653115,5084.158771592
2015-09-18,4380.319824,4453.7431410502,4424.7293782333,4651.299532541,5080.5183482189
2015-09-21,4376.082031,4448.7327468534,4411.5886718333,4641.3171747049,5076.708984393
2015-09-22,4344.043945,4441.9786306048,4398.0918293667,4631.2317975246,5072.8537561393
2015-09-23,4244.426758,4429.2333485013,4385.4863606333,4619.8675157049,5068.4328139751
2015-09-25,4209.438965,4415.0530656948,4376.4846191,4607.6695296721,5063.776714592
2015-09-28,4120.50293,4396.0498311338,4361.0263834333,4594.5623319344,5058.6553949204
2015-09-29,4178.408203,4382.0084357703,4347.4602864333,4582.3558289836,5053.7505198806
2015-09-30,4223.908203,4371.8084207529,4337.9079589667,4571.5579614098,5049.0147747761
2015-10-01,4254.875977,4364.2643921237,4330.2624186,4560.8074331148,5044.481600806
2015-10-02,4207.798828,4354.1698395996,4322.4586751,4549.3932665574,5039.6589076318
2015-10-05,4343.701172,4353.4944416899,4322.7169433333,4539.5395027869,5035.4584450995
2015-10-06,4445.780762,4359.448397839,4332.1186686,4530.7341028853,5031.9846470995
2015-10-07,4487.131836,4367.6860390106,4340.7396972333,4523.6913262459,5028.8245467214
2015-10-08,4491.433105,4375.6697206874,4349.1963704,4516.8943311639,5025.4714416368
2015-10-09,4589.344238,4389.4551734172,4354.4867838,4512.2676661967,5022.668702403
2015-10-12,4630.707031,4405.0198093903,4360.6369791,4508.8647621148,5020.0332492985
2015-10-13,4483.076172,4410.0557037522,4359.7526203667,4502.701516082,5016.9220256319
2015-10-15,4507.194824,4416.3227437682,4362.9104817,4496.3618084098,5014.3407668856
2015-10-16,4521.881836,4423.1330077832,4366.9301106,4490.133524918,5011.7847117115
2015-10-19,4569.844238,4432.5982484423,4371.4878905333,4485.215412082,5009.0807267513
2015-10-20,4585.824219,4442.4837949299,4377.1706054,4479.9553342787,5006.300642796
2015-10-21,4605.226074,4452.9832968054,4387.2993000667,4475.0763319672,5003.710862204
2015-10-22,4584.562012,4461.4722461728,4396.1650064667,4470.6167712623,5000.9521265871
2015-10-23,4653.145996,4473.8382945487,4406.3606445,4468.6800637213,4998.3957240299
2015-10-26,4691.710938,4487.8945941262,4417.9756347667,4468.3022781312,4995.9745195075
2015-10-27,4674.058105,4499.9051432149,4428.4286458333,4467.5307537213,4993.223829597
2015-10-28,4608.740234,4506.9267619752,4435.7075520667,4465.8299020164,4990.0694574129
2015-10-29,4472.020996,4504.6747770736,4439.8695800667,4460.4117411475,4986.3481931294
2015-10-30,4455.180176,4501.4815770043,4443.9584798,4454.7559714262,4982.7965519204
2015-11-02,4464.958984,4499.1252806815,4446.8442870667,4449.5735463443,4979.1042176916
2015-11-03,4533.085938,4501.316290831,4451.9364908667,4444.3695088197,4975.7273908906
2015-11-04,4612.564941,4508.4936231,4459.8192545333,4441.1891969508,4972.7219177662
2015-11-05,4577.23291,4512.9284158032,4467.5922200333,4438.0241098525,4969.6836083383
2015-11-06,4566.551758,4516.3879862675,4478.3297200333,4435.033987541,4966.4606872985
2015-11-09,4499.506836,4515.2988797987,4487.9986490667,4433.0162173115,4963.1763035522
2015-11-10,4451.053223,4511.1539987149,4499.0169921667,4432.5500207869,4959.5063598159
2015-11-11,4451.588867,4507.3110869913,4508.1230143,4430.3752481148,4956.0397427065
2015-11-12,4462.225098,4504.402313508,4516.0669108,4428.3561331148,4952.6075652189
2015-11-13,4472.837891,4502.3658991527,4523.3323079333,4427.7390817049,4949.1585505274
2015-11-16,4442.180176,4498.4829492719,4531.1450195333,4427.0495405246,4945.3123518358
2015-11-17,4500.946777,4498.6419058995,4536.3865397,4428.0173379672,4941.5698825423
2015-11-18,4497.910156,4498.5946962285,4538.1241861667,4430.6723712623,4937.4605561244
2015-11-19,4518.939941,4499.9072926654,4539.1844563333,4436.4955013771,4933.7735711244
2015-11-20,4561.333984,4503.8703050096,4541.5144856333,4441.9517801803,4930.2123027562
2015-11-23,4541.065918,4506.2700219767,4539.9052083,4446.9244524426,4926.5914762239
2015-11-24,4545.37793,4508.7931128169,4537.0609049333,4448.8055359508,4923.0226212836
2015-11-25,4585.545898,4513.7449054094,4540.4765624667,4451.0898757213,4919.5208406319
2015-11-26,4597.057129,4519.1198875765,4543.4719726333,4452.5234854754,4916.1418420697
2015-11-27,4560.560059,4521.7934470232,4544.7612467333,4454.9513719508,4912.5042415025
2015-11-30,4446.458008,4516.9330961185,4540.6483724,4455.6917824262,4908.1817232338
2015-12-01,4557.667969,4519.5611524334,4539.7098307333,4457.7337025738,4904.5885538259
2015-12-02,4545.862793,4521.25803247,4537.7310547,4459.8733750328,4900.6251093284
2015-12-03,4537.381836,4522.298277859,4536.1583821667,4463.7424996557,4896.5898437612
2015-12-04,4508.452148,4521.4049791584,4531.3352539,4466.8549804426,4892.5449583234
2015-12-07,4521.39209,4521.4041475998,4525.6579589667,4469.7093285574,4888.4896003483
2015-12-08,4464.182129,4517.7124044643,4518.6620931,4471.6916383771,4884.1153266965
2015-12-10,4466.209961,4514.3896661763,4515.3555697931,4474.8093180333,4877.368652355
2015-12-11,4393.521973,4506.5917504875,4513.2294248621,4475.5820149833,4872.648757335
2015-12-14,4374.190918,4498.0497612948,4510.0994915517,4476.2766438833,4867.56746583
2015-12-15,4409.171875,4492.3157041145,4505.8265928276,4476.7897623667,4862.612805185
2015-12-16,4483.453125,4491.7439248168,4501.3744612414,4478.5086507167,4858.013686535
2015-12-17,4555.963867,4495.8871468931,4500.6410459655,4481.5066813167,4853.706936045
2015-12-18,4468.653809,4494.1301573516,4497.2652546207,4483.5835123833,4848.82466554
2015-12-21,4490.680176,4493.9075779096,4496.9608870345,4487.6877360167,4844.00408693
2015-12-22,4517.567871,4495.4340484315,4499.2544955862,4492.8232177833,4839.34045656
2015-12-23,4522.653809,4497.1901620166,4501.7050108276,4499.5257324333,4834.56457033
2015-12-28,4557.35498,4501.0717631768,4504.9853515862,4505.84151205,4829.978249525
2015-12-29,4569.36084,4505.4775100686,4508.3137291379,4511.599056,4825.584758315
2015-12-30,4593.007813,4511.1246263868,4513.5146821379,4517.2345866,4821.295063495
2016-01-04,4525.918945,4512.0790985554,4514.3757913793,4522.53658855,4816.350722675
2016-01-05,4557.821777,4515.0302391002,4516.4417093448,4526.1052653,4811.916662615
2016-01-06,4608.981934,4521.0916387712,4519.5466056552,4528.8252848333,4807.64693117
2016-01-07,4530.448242,4521.6952905924,4518.481580069,4529.5472249333,4803.20134279
2016-01-08,4546.288086,4523.2819225542,4518.6616548276,4530.4614746167,4798.733623065
2016-01-11,4465.48291,4519.5529540023,4515.9066541379,4528.39711915,4793.928708515
2016-01-12,4512.526855,4519.0996572925,4513.3887561035,4526.42744955,4789.31498781
2016-01-13,4537.179199,4520.2660793381,4511.3239998966,4527.3291666667,4784.805119645
2016-01-14,4513.181152,4519.8089872518,4509.6902444828,4527.4289388,4780.30527101
2016-01-15,4523.976074,4520.0778315581,4512.3632812414,4527.4638427667,4775.65588136
2016-01-18,4481.275879,4517.5744797802,4509.7290712414,4525.98770345,4770.84693605
2016-01-19,4491.736816,4515.9075337298,4507.8626582414,4524.4195800667,4766.120129405
2016-01-20,4427.984863,4510.2351033602,4504.0903488276,4521.4655598833,4761.021813975
2016-01-21,4414.125977,4504.0345145627,4500.8377222414,4518.6249593,4756.06500001
2016-01-22,4456.744141,4500.98352272,4498.6084826207,4515.35159505,4751.50472169
2016-01-25,4505.788086,4501.2934945445,4500.0431707931,4512.25288085,4747.0493921
2016-01-26,4510.467773,4501.8853834771,4500.3906575333,4509.5263753167,4742.408452155
2016-01-27,4583.62793,4507.159096156,4504.3045898333,4509.1078369167,4737.73321778
2016-01-28,4602.829102,4513.3313545976,4511.2814941333,4511.2879720167,4733.41302735
2016-01-29,4615.163086,4519.9011437203,4519.3138997333,4513.95435385,4729.20684815
2016-02-01,4624.634766,4526.6581516093,4526.4959961,4516.6156168833,4724.92986817
2016-02-02,4587.435059,4530.5792424087,4529.9620605667,4517.5214355667,4720.25059327
2016-02-03,4596.10791,4534.8068983823,4531.3001953333,4517.2471517167,4715.7982129
2016-02-04,4665.816895,4543.2591562286,4537.8722982,4518.7235514667,4711.622797865
2016-02-05,4798.945801,4559.7550687945,4548.1478190333,4522.5967855167,4708.16082765
2016-02-09,4768.625,4573.2305482271,4556.51639,4527.08208825,4704.76690675
2016-02-10,4732.48291,4583.504894148,4563.5106933667,4531.7725830333,4701.33378663
2016-02-11,4775.859863,4595.9148921384,4570.7941894667,4537.1770996333,4698.14035157
2016-02-12,4714.393066,4603.5586452908,4575.628597,4541.3798991,4694.60865235
2016-02-15,4740.726074,4612.4081568204,4580.5525390333,4545.84470215,4691.259062505
2016-02-16,4745.003906,4620.9627212836,4587.8553710667,4550.8917643167,4687.98006592
2016-02-17,4765.506836,4630.2881480395,4594.7782063667,4555.3010986333,4684.50473389
2016-02-18,4778.793945,4639.8691671983,4600.4386067333,4559.9824951167,4681.21310791
2016-02-19,4697.560059,4643.5911602177,4606.0090006333,4562.9594970833,4677.519863285
2016-02-22,4708.620117,4647.7865767843,4611.4200683333,4565.4142659667,4673.88618897
2016-02-23,4654.054199,4648.1909395079,4617.7057779667,4567.2974039833,4670.92923096
2016-02-24,4657.722168,4648.8058574751,4622.5456217333,4569.16980795,4668.007055665
2016-02-25,4658.323242,4649.4198822832,4626.5837565,4570.3827636833,4665.770856935
2016-02-26,4733.148926,4654.8217560714,4633.9160156333,4572.6509603,4664.00447754
2016-02-29,4770.956055,4662.3142914861,4642.1486816667,4576.1575602333,4662.15357178
2016-03-01,4779.984863,4669.9059412612,4652.1056478,4581.71634115,4660.25195557
2016-03-02,4836.195801,4680.6343193089,4663.5876139667,4586.3584716833,4658.5081836
2016-03-03,4844.039063,4691.1765608373,4677.4560873,4591.3280761833,4656.975949715
2016-03-04,4850.882813,4701.4801900091,4692.0146485,4596.5530924667,4655.319299325
2016-03-07,4831.575195,4709.8734161376,4704.5090169667,4601.9384765833,4653.61476563
2016-03-08,4811.041992,4716.4004210319,4714.6841471667,4606.76597495,4651.64191651
2016-03-10,4793.203125,4721.3554341912,4724.1086589,4612.2496582167,4649.37726807
2016-03-11,4813.778809,4727.3182325659,4731.7803548667,4615.5534147869,4647.31068116
2016-03-14,4877.530762,4737.0093634972,4740.9370768667,4622.2963787377,4645.509279795
2016-03-15,4849.780762,4744.2849375941,4748.7576660667,4629.7760310164,4643.411328135
2016-03-16,4861.440918,4751.8433879429,4756.6512044667,4637.7637359344,4641.25478761
2016-03-17,4885.687988,4760.4785234304,4766.5929687667,4645.5754754918,4639.11718751
2016-03-18,4885.708008,4768.5578450156,4776.2463053667,4652.1698178361,4636.96996339
2016-03-21,4885.163086,4776.0807637888,4783.5578450667,4657.5665263443,4634.95396974
2016-03-22,4856.106934,4781.2437425121,4785.4632161667,4663.918216918,4632.630000015
2016-03-23,4854.175781,4785.9490353177,4788.3149088667,4669.8771612623,4630.633938
2016-03-24,4827.086914,4788.6030920069,4791.4683756667,4674.9512439344,4628.582368175
2016-03-28,4773.625977,4787.6368265226,4791.3939128,4679.0655417705,4626.36860353
2016-03-29,4781.296875,4787.2277973921,4793.6240397667,4682.7367203771,4624.206008315
2016-03-30,4816.654785,4789.1263127217,4796.1549968,4686.7907194754,4622.636787125
2016-03-31,4845.371094,4792.755008288,4799.5005697333,4690.9278224426,4621.38453859
2016-04-01,4843.186035,4796.0086229146,4802.0898763667,4696.1289222787,4620.09760988
2016-04-04,4850.175781,4799.5032782749,4804.4692709,4700.9216108689,4619.273527845
2016-04-05,4858.071777,4803.2818910959,4809.8196615,4705.005050918,4619.06447755
2016-04-06,4868.22998,4807.47209038,4815.1399902667,4710.542456459,4618.737841805
2016-04-07,4867.285156,4811.3309978394,4822.2476888333,4715.8047035082,4618.430207525
2016-04-08,4846.704102,4813.6131335917,4828.5470866333,4722.0542312459,4617.98464356
2016-04-11,4786.974121,4811.894487618,4832.8354492667,4726.5533667541,4617.73054444
2016-04-12,4829.573242,4813.0350524169,4836.0495931333,4731.3467117213,4617.515415045
2016-04-13,4853.004883,4815.6137511642,4838.7845540667,4736.9175925574,4617.05167481
2016-04-14,4814.846191,4815.5642311536,4839.9465983333,4741.6859551312,4616.39841065
2016-04-15,4823.567871,4816.0805950146,4839.5256673333,4747.2972992623,4615.59122071
2016-04-18,4865.53418,4819.2711488847,4840.2421712333,4753.4251249016,4615.122631845
2016-04-19,4881.930176,4823.3136667631,4841.2770833333,4760.8668513443,4614.84404298
2016-04-20,4876.596191,4826.7512489719,4842.7777832,4768.4483302623,4614.45944337
2016-04-21,4903.089844,4831.6763196189,4845.8460449333,4775.7654729344,4614.37468263
2016-04-22,4914.736816,4837.0350613209,4849.8971679667,4782.4695504754,4614.333342295
2016-04-25,4878.861816,4839.7335616228,4852.0666015333,4788.508797082,4614.31476075
2016-04-26,4814.092773,4838.0793171955,4849.9520019,4792.2869092623,4613.8319336
2016-04-27,4845.658203,4838.56827757,4849.8145832667,4796.2677141967,4613.539909675
2016-04-28,4848.390137,4839.2019459203,4849.3795572333,4800.0911084754,4613.05795655
2016-04-29,4838.583008,4839.1620144416,4847.8093912333,4803.5984567049,4612.33632081
2016-05-02,4808.318848,4837.1721327357,4845.2297525667,4807.2195024262,4611.794208995
2016-05-03,4812.26416,4835.5651667527,4842.7997883667,4810.7630475082,4611.32528077
2016-05-04,4822.595215,4834.7283956719,4841.6827310667,4813.3331839016,4611.08040284
2016-05-09,4749.314941,4829.2178502092,4838.1873697333,4812.5195632459,4610.635556645
2016-05-10,4763.115234,4824.9531652925,4836.0549804,4812.4292392131,4610.155961915
2016-05-11,4799.963867,4823.3409524994,4836.9329100667,4813.5354844098,4609.68619629
2016-05-12,4803.321777,4822.0493927898,4837.6670734667,4813.9856797213,4609.19376953
2016-05-13,4761.714844,4818.156841255,4835.8357421,4814.7614465738,4608.653098145
2016-05-16,4731.562012,4812.5700780772,4832.0421060333,4814.6112160492,4607.77746338
2016-05-17,4729.155762,4807.188509298,4828.2410969333,4814.3514104098,4606.909016115
2016-05-18,4734.356934,4802.4896979885,4824.3804687,4813.8407562787,4606.29782471
2016-05-19,4704.216797,4796.1495108279,4819.2519693667,4812.618180082,4605.962482915
2016-05-20,4711.87793,4790.7126346455,4814.0402343667,4812.8528992787,4605.94809327
2016-05-23,4743.662109,4787.6771168619,4809.9194661333,4813.4273581639,4606.060798345
2016-05-24,4710.785156,4782.7163451934,4805.3888346,4814.3573738525,4606.052263185
2016-05-25,4772.977051,4782.0880036325,4804.9222656,4816.2467981639,4605.904504395
2016-05-26,4784.564941,4782.2478060433,4803.4219889,4818.3163342131,4605.826418455
2016-05-27,4814.730957,4784.3434932018,4802.1461913667,4819.6537445574,4605.99463867
2016-05-30,4836.033203,4787.6783131888,4802.8524251,4820.7205830492,4605.92214355
2016-05-31,4796.869141,4788.2712698218,4801.9624674333,4820.9973744918,4605.87366943
2016-06-01,4839.667969,4791.5871858978,4801.1002604,4821.0542952787,4606.22049316
2016-06-02,4833.225098,4794.2735028076,4799.4767578,4820.8770171639,4606.641872555
2016-06-03,4853.921875,4798.1217848846,4798.7209472667,4820.9268378525,4607.79852783
2016-06-06,4896.024902,4804.438115021,4798.4854492,4821.9833904262,4609.881196285
2016-06-07,4933.98877,4812.7962217939,4799.127181,4823.9989113771,4611.629890135
2016-06-08,4916.061035,4819.4584678072,4800.3671549667,4826.0129754754,4613.283239745
2016-06-09,4876.793945,4823.1575308519,4802.4571940333,4827.0460104918,4615.114819335
2016-06-10,4848.056152,4824.7638935066,4802.5371256667,4826.5628201639,4616.933889155
2016-06-13,4807.226074,4823.6324212804,4801.1649902333,4825.8652023279,4618.76046386
2016-06-14,4821.589844,4823.500642101,4800.5985514333,4825.2119060328,4621.188647455
2016-06-15,4814.824219,4822.9408728687,4800.8153971333,4824.0502049016,4624.44412353
2016-06-16,4814.391113,4822.3892754578,4800.8862955667,4822.8810754754,4627.37357421
2016-06-17,4835.143066,4823.2121006541,4801.3045572667,4822.0610751475,4630.36062499
2016-06-20,4863.530762,4825.8133046119,4805.1117513,4822.1827772459,4632.52511962
2016-06-21,4878.713867,4829.2262441208,4808.9650390667,4822.5850409508,4634.687683095
2016-06-22,4896.852051,4833.5891994033,4812.1946452,4823.7287317213,4636.62390868
2016-06-23,4874.309082,4836.2162886031,4814.5608887,4825.3792744262,4638.93315917
2016-06-24,4834.568848,4836.1100021126,4816.9893555,4826.252585459,4641.099538565
2016-06-27,4836.051758,4836.1062444279,4820.4723470333,4826.570568623,4643.114243155
2016-06-28,4882.170898,4839.0781575616,4825.5728515667,4827.1738440984,4645.44838378
2016-06-30,5016.646973,4850.5342101705,4839.4916823793,4829.6814941167,4650.6852646985
2016-07-01,4971.581055,4858.3436840305,4848.4469625517,4831.5733154167,4653.8224717337
2016-07-11,5069.019043,4871.9356426737,4859.6661671724,4834.9197998,4657.4694959196
2016-07-12,5099.533203,4886.6193562431,4873.0712722414,4838.7906005833,4661.1833925528
2016-07-13,5133.933105,4902.5750819694,4885.5180327241,4843.5777506333,4664.9198752563
2016-07-14,5083.539063,4914.2501775197,4895.8274852069,4848.5204996667,4668.6202717739
2016-07-15,5110.178223,4926.890696583,4906.0153219655,4853.19724935,4672.5281362915
2016-07-18,5127.500977,4939.8332953196,4916.0659348621,4857.77218425,4676.2925393618
2016-07-19,5172.830078,4954.8653458151,4929.0301051035,4863.7385823667,4680.2750029498
2016-07-20,5242.823242,4973.4432746012,4942.932011069,4870.7261718833,4684.6304864221
2016-07-21,5216.973145,4989.154879143,4956.1647023448,4876.5834879667,4689.0170653166
2016-07-22,5197.250977,5002.5804338435,4968.0036368966,4881.83883465,4693.8051267186
2016-07-25,5220.801758,5016.6592289504,4979.2028388276,4887.5755941,4698.8873518091
2016-07-26,5224.39502,5030.0615380503,4989.2168474483,4892.9306803667,4704.4345482412
2016-07-27,5274.36084,5045.8227833374,5001.5720131379,4898.9244141,4709.9418479246
2016-07-28,5299.212891,5062.1705322189,5016.1381836897,4905.93026535,4715.3453890704
2016-07-29,5215.994141,5072.0946360112,5028.8257005517,4912.6286214833,4720.1751285879
2016-08-01,5361.576172,5090.7708641395,5047.9412211724,4921.2272543,4725.9730046884
2016-08-02,5373.323242,5109.0000498079,5066.9665107586,4929.9761393833,4731.1469849397
2016-08-03,5351.87793,5124.6695904655,5085.4856042414,4938.53105475,4735.7002370402
2016-08-04,5373.862793,5140.7465712742,5104.7777311379,4947.9567871667,4740.1561714975
2016-08-05,5420.246094,5158.7787985468,5124.9536976207,4958.0898194,4744.8235734523
2016-08-08,5458.979004,5178.1465537373,5145.4863956207,4968.6962158833,4749.193597402
2016-08-09,5440.292969,5195.0592256898,5164.8511922414,4980.21251635,4753.2618684472
2016-08-10,5423.949219,5209.8263220324,5183.0269566552,4991.2264161,4757.9898737085
2016-08-11,5419.087891,5223.3270684174,5201.8124328276,5001.5451498333,4762.5722509297
2016-08-12,5377.195801,5233.2540834227,5220.523707069,5011.1097169,4766.8703110553
2016-08-15,5320.561035,5238.8867899761,5237.2309235172,5020.4238200833,4770.6427572714
2016-08-16,5371.846191,5247.4648158486,5254.1162784483,5031.0952230667,4774.5926164271
2016-08-18,5461.450195,5261.2703241809,5261.027409,5043.3001302833,4778.895250201
2016-08-19,5416.035156,5271.2551520402,5274.3403484333,5054.6614339833,4783.073507206
2016-08-22,5427.174805,5281.3144844893,5289.5268067667,5066.7107341167,4786.9630992111
2016-08-23,5417.140137,5290.0774298125,5301.1308432333,5078.4651042333,4790.6084720704
2016-08-24,5403.992188,5297.4267690504,5311.2794760667,5089.47060555,4794.2764825377
2016-08-25,5454.116211,5307.5357653052,5321.9522462667,5101.8594564667,4798.5246030251
2016-08-26,5438.831055,5316.0064291565,5333.7953126667,5112.9570232,4803.3829450302
